,zipcode,city,state,metro,county,month,avg_house_size_sales,avg_house_size_rental
40794,48906,Lansing,MI,Lansing,Ingham,6.0,0.0,0.0
40795,48906,Lansing,MI,Lansing,Ingham,7.0,0.0,0.0
40796,17901,Pottsville,PA,Pottsville,Schuylkill,1.0,0.0,0.0
40797,17901,Pottsville,PA,Pottsville,Schuylkill,2.0,0.0,0.0
40798,17901,Pottsville,PA,Pottsville,Schuylkill,3.0,0.0,0.0
40799,17901,Pottsville,PA,Pottsville,Schuylkill,4.0,0.0,0.0
40800,17901,Pottsville,PA,Pottsville,Schuylkill,5.0,0.0,0.0
40801,17901,Pottsville,PA,Pottsville,Schuylkill,6.0,0.0,0.0
40802,17901,Pottsville,PA,Pottsville,Schuylkill,7.0,0.0,0.0
40803,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,1.0,0.0,0.0
40804,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2.0,0.0,0.0
40805,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,3.0,0.0,0.0
40806,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,4.0,0.0,0.0
40807,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,5.0,0.0,0.0
40808,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,6.0,0.0,0.0
40809,76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,7.0,0.0,0.0
40810,38053,Millington,TN,Memphis,Shelby,1.0,0.0,0.0
40811,38053,Millington,TN,Memphis,Shelby,2.0,0.0,0.0
40812,38053,Millington,TN,Memphis,Shelby,3.0,0.0,0.0
40813,38053,Millington,TN,Memphis,Shelby,4.0,0.0,0.0
40814,38053,Millington,TN,Memphis,Shelby,5.0,0.0,0.0
40815,38053,Millington,TN,Memphis,Shelby,6.0,0.0,0.0
40816,38053,Millington,TN,Memphis,Shelby,7.0,0.0,0.0
40817,43605,Toledo,OH,Toledo,Lucas,1.0,0.0,0.0
40818,43605,Toledo,OH,Toledo,Lucas,2.0,0.0,0.0
40819,43605,Toledo,OH,Toledo,Lucas,3.0,0.0,0.0
40820,43605,Toledo,OH,Toledo,Lucas,4.0,0.0,0.0
40821,43605,Toledo,OH,Toledo,Lucas,5.0,0.0,0.0
40822,43605,Toledo,OH,Toledo,Lucas,6.0,0.0,0.0
40823,43605,Toledo,OH,Toledo,Lucas,7.0,0.0,0.0
40824,44903,Mansfield,OH,Mansfield,Richland,1.0,0.0,0.0
40825,44903,Mansfield,OH,Mansfield,Richland,2.0,0.0,0.0
40826,44903,Mansfield,OH,Mansfield,Richland,3.0,0.0,0.0
40827,44903,Mansfield,OH,Mansfield,Richland,4.0,0.0,0.0
40828,44903,Mansfield,OH,Mansfield,Richland,5.0,0.0,0.0
40829,44903,Mansfield,OH,Mansfield,Richland,6.0,0.0,0.0
40830,44903,Mansfield,OH,Mansfield,Richland,7.0,0.0,0.0
40831,64131,Kansas City,MO,Kansas City,Jackson,1.0,0.0,1041.037975
40832,64131,Kansas City,MO,Kansas City,Jackson,2.0,0.0,1044.814815
40833,64131,Kansas City,MO,Kansas City,Jackson,3.0,0.0,1040.0962960000002
40834,64131,Kansas City,MO,Kansas City,Jackson,4.0,0.0,1009.055627
40835,64131,Kansas City,MO,Kansas City,Jackson,5.0,0.0,1056.5625
40836,64131,Kansas City,MO,Kansas City,Jackson,6.0,0.0,1054.5408
40837,64131,Kansas City,MO,Kansas City,Jackson,7.0,0.0,1060.4385960000002
40838,49444,Muskegon Heights,MI,Muskegon,Muskegon,1.0,0.0,0.0
40839,49444,Muskegon Heights,MI,Muskegon,Muskegon,2.0,0.0,0.0
40840,49444,Muskegon Heights,MI,Muskegon,Muskegon,3.0,0.0,0.0
40841,49444,Muskegon Heights,MI,Muskegon,Muskegon,4.0,0.0,0.0
40842,49444,Muskegon Heights,MI,Muskegon,Muskegon,5.0,0.0,0.0
40843,49444,Muskegon Heights,MI,Muskegon,Muskegon,6.0,0.0,0.0
40844,49444,Muskegon Heights,MI,Muskegon,Muskegon,7.0,0.0,0.0
40845,84663,Springville,UT,Provo,Utah,1.0,0.0,0.0
40846,84663,Springville,UT,Provo,Utah,2.0,0.0,0.0
40847,84663,Springville,UT,Provo,Utah,3.0,0.0,0.0
40848,84663,Springville,UT,Provo,Utah,4.0,0.0,0.0
40849,84663,Springville,UT,Provo,Utah,5.0,0.0,0.0
40850,84663,Springville,UT,Provo,Utah,6.0,0.0,0.0
40851,84663,Springville,UT,Provo,Utah,7.0,0.0,0.0
40852,53144,Kenosha,WI,Chicago,Kenosha,1.0,0.0,0.0
40853,53144,Kenosha,WI,Chicago,Kenosha,2.0,0.0,0.0
40854,53144,Kenosha,WI,Chicago,Kenosha,3.0,0.0,0.0
40855,53144,Kenosha,WI,Chicago,Kenosha,4.0,0.0,0.0
40856,53144,Kenosha,WI,Chicago,Kenosha,5.0,0.0,0.0
40857,53144,Kenosha,WI,Chicago,Kenosha,6.0,0.0,0.0
40858,53144,Kenosha,WI,Chicago,Kenosha,7.0,0.0,0.0
40859,83402,Idaho Falls,ID,Idaho Falls,Bonneville,1.0,0.0,0.0
40860,83402,Idaho Falls,ID,Idaho Falls,Bonneville,2.0,0.0,0.0
40861,83402,Idaho Falls,ID,Idaho Falls,Bonneville,3.0,0.0,0.0
40862,83402,Idaho Falls,ID,Idaho Falls,Bonneville,4.0,0.0,0.0
40863,83402,Idaho Falls,ID,Idaho Falls,Bonneville,5.0,0.0,0.0
40864,83402,Idaho Falls,ID,Idaho Falls,Bonneville,6.0,0.0,0.0
40865,83402,Idaho Falls,ID,Idaho Falls,Bonneville,7.0,0.0,0.0
40866,96007,Anderson,CA,Redding,Shasta,1.0,0.0,0.0
40867,96007,Anderson,CA,Redding,Shasta,2.0,0.0,0.0
40868,96007,Anderson,CA,Redding,Shasta,3.0,0.0,0.0
40869,96007,Anderson,CA,Redding,Shasta,4.0,0.0,0.0
40870,96007,Anderson,CA,Redding,Shasta,5.0,0.0,0.0
40871,96007,Anderson,CA,Redding,Shasta,6.0,0.0,0.0
40872,96007,Anderson,CA,Redding,Shasta,7.0,0.0,0.0
40873,77022,Houston,TX,Houston,Harris,1.0,0.0,0.0
40874,77022,Houston,TX,Houston,Harris,2.0,0.0,0.0
40875,77022,Houston,TX,Houston,Harris,3.0,0.0,0.0
40876,77022,Houston,TX,Houston,Harris,4.0,0.0,0.0
40877,77022,Houston,TX,Houston,Harris,5.0,0.0,0.0
40878,77022,Houston,TX,Houston,Harris,6.0,0.0,0.0
40879,77022,Houston,TX,Houston,Harris,7.0,0.0,0.0
40880,46970,Peru,IN,Peru,Miami,1.0,0.0,0.0
40881,46970,Peru,IN,Peru,Miami,2.0,0.0,0.0
40882,46970,Peru,IN,Peru,Miami,3.0,0.0,0.0
40883,46970,Peru,IN,Peru,Miami,4.0,0.0,0.0
40884,46970,Peru,IN,Peru,Miami,5.0,0.0,0.0
40885,46970,Peru,IN,Peru,Miami,6.0,0.0,0.0
40886,46970,Peru,IN,Peru,Miami,7.0,0.0,0.0
40887,27101,Winston-Salem,NC,Winston-Salem,Forsyth,1.0,0.0,0.0
40888,27101,Winston-Salem,NC,Winston-Salem,Forsyth,2.0,0.0,0.0
40889,27101,Winston-Salem,NC,Winston-Salem,Forsyth,3.0,0.0,0.0
40890,27101,Winston-Salem,NC,Winston-Salem,Forsyth,4.0,0.0,0.0
40891,27101,Winston-Salem,NC,Winston-Salem,Forsyth,5.0,0.0,0.0
40892,27101,Winston-Salem,NC,Winston-Salem,Forsyth,6.0,0.0,0.0
40893,27101,Winston-Salem,NC,Winston-Salem,Forsyth,7.0,0.0,0.0
40894,44484,Warren,OH,Youngstown,Trumbull,1.0,0.0,0.0
40895,44484,Warren,OH,Youngstown,Trumbull,2.0,0.0,0.0
40896,44484,Warren,OH,Youngstown,Trumbull,3.0,0.0,0.0
40897,44484,Warren,OH,Youngstown,Trumbull,4.0,0.0,0.0
40898,44484,Warren,OH,Youngstown,Trumbull,5.0,0.0,0.0
40899,44484,Warren,OH,Youngstown,Trumbull,6.0,0.0,0.0
40900,44484,Warren,OH,Youngstown,Trumbull,7.0,0.0,0.0
40901,33916,Fort Myers,FL,Fort Myers,Lee,1.0,0.0,0.0
40902,33916,Fort Myers,FL,Fort Myers,Lee,2.0,0.0,0.0
40903,33916,Fort Myers,FL,Fort Myers,Lee,3.0,0.0,0.0
40904,33916,Fort Myers,FL,Fort Myers,Lee,4.0,0.0,0.0
40905,33916,Fort Myers,FL,Fort Myers,Lee,5.0,0.0,0.0
40906,33916,Fort Myers,FL,Fort Myers,Lee,6.0,0.0,0.0
40907,33916,Fort Myers,FL,Fort Myers,Lee,7.0,0.0,0.0
40908,31906,Columbus,GA,Columbus,Muscogee,1.0,0.0,0.0
40909,31906,Columbus,GA,Columbus,Muscogee,2.0,0.0,0.0
40910,31906,Columbus,GA,Columbus,Muscogee,3.0,0.0,0.0
40911,31906,Columbus,GA,Columbus,Muscogee,4.0,0.0,0.0
40912,31906,Columbus,GA,Columbus,Muscogee,5.0,0.0,0.0
40913,31906,Columbus,GA,Columbus,Muscogee,6.0,0.0,0.0
40914,31906,Columbus,GA,Columbus,Muscogee,7.0,0.0,0.0
40915,45805,Lima,OH,Lima,Allen,1.0,0.0,0.0
40916,45805,Lima,OH,Lima,Allen,2.0,0.0,0.0
40917,45805,Lima,OH,Lima,Allen,3.0,0.0,0.0
40918,45805,Lima,OH,Lima,Allen,4.0,0.0,0.0
40919,45805,Lima,OH,Lima,Allen,5.0,0.0,0.0
40920,45805,Lima,OH,Lima,Allen,6.0,0.0,0.0
40921,45805,Lima,OH,Lima,Allen,7.0,0.0,0.0
40922,34601,Brooksville,FL,Tampa,Hernando,1.0,0.0,0.0
40923,34601,Brooksville,FL,Tampa,Hernando,2.0,0.0,0.0
40924,34601,Brooksville,FL,Tampa,Hernando,3.0,0.0,0.0
40925,34601,Brooksville,FL,Tampa,Hernando,4.0,0.0,0.0
40926,34601,Brooksville,FL,Tampa,Hernando,5.0,0.0,0.0
40927,34601,Brooksville,FL,Tampa,Hernando,6.0,0.0,0.0
40928,34601,Brooksville,FL,Tampa,Hernando,7.0,0.0,0.0
40929,48009,Birmingham,MI,Detroit,Oakland,1.0,0.0,1102.795532
40930,48009,Birmingham,MI,Detroit,Oakland,2.0,0.0,1101.411019
40931,48009,Birmingham,MI,Detroit,Oakland,3.0,0.0,1126.544691
40932,48009,Birmingham,MI,Detroit,Oakland,4.0,0.0,1104.3924550000002
40933,48009,Birmingham,MI,Detroit,Oakland,5.0,0.0,1184.016667
40934,48009,Birmingham,MI,Detroit,Oakland,6.0,0.0,1221.9162199999998
40935,48009,Birmingham,MI,Detroit,Oakland,7.0,0.0,1195.811094
40936,30297,Forest Park,GA,Atlanta,Clayton,1.0,0.0,0.0
40937,30297,Forest Park,GA,Atlanta,Clayton,2.0,0.0,0.0
40938,30297,Forest Park,GA,Atlanta,Clayton,3.0,0.0,0.0
40939,30297,Forest Park,GA,Atlanta,Clayton,4.0,0.0,0.0
40940,30297,Forest Park,GA,Atlanta,Clayton,5.0,0.0,0.0
40941,30297,Forest Park,GA,Atlanta,Clayton,6.0,0.0,0.0
40942,30297,Forest Park,GA,Atlanta,Clayton,7.0,0.0,0.0
40943,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,0.0,0.0
40944,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,0.0,0.0
40945,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,0.0,0.0
40946,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,0.0,0.0
40947,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,0.0,0.0
40948,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,0.0,0.0
40949,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,0.0,0.0
40950,27260,High Point,NC,0,Guilford,1.0,0.0,0.0
40951,27260,High Point,NC,0,Guilford,2.0,0.0,0.0
40952,27260,High Point,NC,0,Guilford,3.0,0.0,0.0
40953,27260,High Point,NC,0,Guilford,4.0,0.0,0.0
40954,27260,High Point,NC,0,Guilford,5.0,0.0,0.0
40955,27260,High Point,NC,0,Guilford,6.0,0.0,0.0
40956,27260,High Point,NC,0,Guilford,7.0,0.0,0.0
40957,29488,Walterboro,SC,0,Colleton,1.0,0.0,0.0
40958,29488,Walterboro,SC,0,Colleton,2.0,0.0,0.0
40959,29488,Walterboro,SC,0,Colleton,3.0,0.0,0.0
40960,29488,Walterboro,SC,0,Colleton,4.0,0.0,0.0
40961,29488,Walterboro,SC,0,Colleton,5.0,0.0,0.0
40962,29488,Walterboro,SC,0,Colleton,6.0,0.0,0.0
40963,29488,Walterboro,SC,0,Colleton,7.0,0.0,0.0
40964,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,1.0,0.0,0.0
40965,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2.0,0.0,0.0
40966,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,3.0,0.0,0.0
40967,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,4.0,0.0,0.0
40968,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,5.0,0.0,0.0
40969,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,6.0,0.0,0.0
40970,76114,Fort Worth,TX,Dallas-Fort Worth,Tarrant,7.0,0.0,0.0
40971,2050,Marshfield,MA,Boston,Plymouth,1.0,0.0,0.0
40972,2050,Marshfield,MA,Boston,Plymouth,2.0,0.0,0.0
40973,2050,Marshfield,MA,Boston,Plymouth,3.0,0.0,0.0
40974,2050,Marshfield,MA,Boston,Plymouth,4.0,0.0,0.0
40975,2050,Marshfield,MA,Boston,Plymouth,5.0,0.0,0.0
40976,2050,Marshfield,MA,Boston,Plymouth,6.0,0.0,0.0
40977,2050,Marshfield,MA,Boston,Plymouth,7.0,0.0,0.0
40978,17057,Lower Swatara,PA,Harrisburg,Dauphin,1.0,0.0,0.0
40979,17057,Lower Swatara,PA,Harrisburg,Dauphin,2.0,0.0,0.0
40980,17057,Lower Swatara,PA,Harrisburg,Dauphin,3.0,0.0,0.0
40981,17057,Lower Swatara,PA,Harrisburg,Dauphin,4.0,0.0,0.0
40982,17057,Lower Swatara,PA,Harrisburg,Dauphin,5.0,0.0,0.0
40983,17057,Lower Swatara,PA,Harrisburg,Dauphin,6.0,0.0,0.0
40984,17057,Lower Swatara,PA,Harrisburg,Dauphin,7.0,0.0,0.0
40985,44446,Niles,OH,Youngstown,Trumbull,1.0,0.0,0.0
40986,44446,Niles,OH,Youngstown,Trumbull,2.0,0.0,0.0
40987,44446,Niles,OH,Youngstown,Trumbull,3.0,0.0,0.0
40988,44446,Niles,OH,Youngstown,Trumbull,4.0,0.0,0.0
40989,44446,Niles,OH,Youngstown,Trumbull,5.0,0.0,0.0
40990,44446,Niles,OH,Youngstown,Trumbull,6.0,0.0,0.0
40991,44446,Niles,OH,Youngstown,Trumbull,7.0,0.0,0.0
40992,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,1.0,0.0,0.0
40993,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,2.0,0.0,0.0
40994,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,3.0,0.0,0.0
40995,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,4.0,0.0,0.0
40996,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,5.0,0.0,0.0
40997,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,6.0,0.0,0.0
40998,86403,Lake Havasu City,AZ,Lake Havasu City,Mohave,7.0,0.0,0.0
40999,99354,Richland,WA,Kennewick,Benton,1.0,0.0,0.0
41000,99354,Richland,WA,Kennewick,Benton,2.0,0.0,0.0
41001,99354,Richland,WA,Kennewick,Benton,3.0,0.0,0.0
41002,99354,Richland,WA,Kennewick,Benton,4.0,0.0,0.0
41003,99354,Richland,WA,Kennewick,Benton,5.0,0.0,0.0
41004,99354,Richland,WA,Kennewick,Benton,6.0,0.0,0.0
41005,99354,Richland,WA,Kennewick,Benton,7.0,0.0,0.0
41006,84414,North Ogden,UT,Ogden,Weber,1.0,0.0,0.0
41007,84414,North Ogden,UT,Ogden,Weber,2.0,0.0,0.0
41008,84414,North Ogden,UT,Ogden,Weber,3.0,0.0,0.0
41009,84414,North Ogden,UT,Ogden,Weber,4.0,0.0,0.0
41010,84414,North Ogden,UT,Ogden,Weber,5.0,0.0,0.0
41011,84414,North Ogden,UT,Ogden,Weber,6.0,0.0,0.0
41012,84414,North Ogden,UT,Ogden,Weber,7.0,0.0,0.0
41013,46158,Mooresville,IN,Indianapolis,Morgan,1.0,0.0,0.0
41014,46158,Mooresville,IN,Indianapolis,Morgan,2.0,0.0,0.0
41015,46158,Mooresville,IN,Indianapolis,Morgan,3.0,0.0,0.0
41016,46158,Mooresville,IN,Indianapolis,Morgan,4.0,0.0,0.0
41017,46158,Mooresville,IN,Indianapolis,Morgan,5.0,0.0,0.0
41018,46158,Mooresville,IN,Indianapolis,Morgan,6.0,0.0,0.0
41019,46158,Mooresville,IN,Indianapolis,Morgan,7.0,0.0,0.0
41020,99203,Spokane,WA,Spokane,Spokane,1.0,0.0,0.0
41021,99203,Spokane,WA,Spokane,Spokane,2.0,0.0,0.0
41022,99203,Spokane,WA,Spokane,Spokane,3.0,0.0,0.0
41023,99203,Spokane,WA,Spokane,Spokane,4.0,0.0,0.0
41024,99203,Spokane,WA,Spokane,Spokane,5.0,0.0,0.0
41025,99203,Spokane,WA,Spokane,Spokane,6.0,0.0,0.0
41026,99203,Spokane,WA,Spokane,Spokane,7.0,0.0,0.0
41027,49428,Jenison,MI,Grand Rapids,Ottawa,1.0,0.0,0.0
41028,49428,Jenison,MI,Grand Rapids,Ottawa,2.0,0.0,0.0
41029,49428,Jenison,MI,Grand Rapids,Ottawa,3.0,0.0,0.0
41030,49428,Jenison,MI,Grand Rapids,Ottawa,4.0,0.0,0.0
41031,49428,Jenison,MI,Grand Rapids,Ottawa,5.0,0.0,0.0
41032,49428,Jenison,MI,Grand Rapids,Ottawa,6.0,0.0,0.0
41033,49428,Jenison,MI,Grand Rapids,Ottawa,7.0,0.0,0.0
41034,83221,Blackfoot,ID,Blackfoot,Bingham,1.0,0.0,0.0
41035,83221,Blackfoot,ID,Blackfoot,Bingham,2.0,0.0,0.0
41036,83221,Blackfoot,ID,Blackfoot,Bingham,3.0,0.0,0.0
41037,83221,Blackfoot,ID,Blackfoot,Bingham,4.0,0.0,0.0
41038,83221,Blackfoot,ID,Blackfoot,Bingham,5.0,0.0,0.0
41039,83221,Blackfoot,ID,Blackfoot,Bingham,6.0,0.0,0.0
41040,83221,Blackfoot,ID,Blackfoot,Bingham,7.0,0.0,0.0
41041,56007,Albert Lea,MN,Albert Lea,Freeborn,1.0,0.0,0.0
41042,56007,Albert Lea,MN,Albert Lea,Freeborn,2.0,0.0,0.0
41043,56007,Albert Lea,MN,Albert Lea,Freeborn,3.0,0.0,0.0
41044,56007,Albert Lea,MN,Albert Lea,Freeborn,4.0,0.0,0.0
41045,56007,Albert Lea,MN,Albert Lea,Freeborn,5.0,0.0,0.0
41046,56007,Albert Lea,MN,Albert Lea,Freeborn,6.0,0.0,0.0
41047,56007,Albert Lea,MN,Albert Lea,Freeborn,7.0,0.0,0.0
41048,89169,Las Vegas,NV,Las Vegas,Clark,1.0,0.0,0.0
41049,89169,Las Vegas,NV,Las Vegas,Clark,2.0,0.0,0.0
41050,89169,Las Vegas,NV,Las Vegas,Clark,3.0,0.0,0.0
41051,89169,Las Vegas,NV,Las Vegas,Clark,4.0,0.0,0.0
41052,89169,Las Vegas,NV,Las Vegas,Clark,5.0,0.0,0.0
41053,89169,Las Vegas,NV,Las Vegas,Clark,6.0,0.0,0.0
41054,89169,Las Vegas,NV,Las Vegas,Clark,7.0,0.0,0.0
41055,46953,Marion,IN,Marion,Grant,1.0,0.0,0.0
41056,46953,Marion,IN,Marion,Grant,2.0,0.0,0.0
41057,46953,Marion,IN,Marion,Grant,3.0,0.0,0.0
41058,46953,Marion,IN,Marion,Grant,4.0,0.0,0.0
41059,46953,Marion,IN,Marion,Grant,5.0,0.0,0.0
41060,46953,Marion,IN,Marion,Grant,6.0,0.0,0.0
41061,46953,Marion,IN,Marion,Grant,7.0,0.0,0.0
41062,76308,Wichita Falls,TX,Wichita Falls,Wichita,1.0,0.0,0.0
41063,76308,Wichita Falls,TX,Wichita Falls,Wichita,2.0,0.0,0.0
41064,76308,Wichita Falls,TX,Wichita Falls,Wichita,3.0,0.0,0.0
41065,76308,Wichita Falls,TX,Wichita Falls,Wichita,4.0,0.0,0.0
41066,76308,Wichita Falls,TX,Wichita Falls,Wichita,5.0,0.0,0.0
41067,76308,Wichita Falls,TX,Wichita Falls,Wichita,6.0,0.0,0.0
41068,76308,Wichita Falls,TX,Wichita Falls,Wichita,7.0,0.0,0.0
41069,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,1.0,0.0,0.0
41070,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,2.0,0.0,0.0
41071,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,3.0,0.0,0.0
41072,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,4.0,0.0,0.0
41073,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,5.0,0.0,0.0
41074,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,6.0,0.0,0.0
41075,28659,North Wilkesboro,NC,North Wilkesboro,Wilkes,7.0,0.0,0.0
41076,99224,Spokane,WA,Spokane,Spokane,1.0,0.0,0.0
41077,99224,Spokane,WA,Spokane,Spokane,2.0,0.0,0.0
41078,99224,Spokane,WA,Spokane,Spokane,3.0,0.0,0.0
41079,99224,Spokane,WA,Spokane,Spokane,4.0,0.0,0.0
41080,99224,Spokane,WA,Spokane,Spokane,5.0,0.0,0.0
41081,99224,Spokane,WA,Spokane,Spokane,6.0,0.0,0.0
41082,99224,Spokane,WA,Spokane,Spokane,7.0,0.0,0.0
41083,60448,Mokena,IL,Chicago,Will,1.0,0.0,0.0
41084,60448,Mokena,IL,Chicago,Will,2.0,0.0,0.0
41085,60448,Mokena,IL,Chicago,Will,3.0,0.0,0.0
41086,60448,Mokena,IL,Chicago,Will,4.0,0.0,0.0
41087,60448,Mokena,IL,Chicago,Will,5.0,0.0,0.0
41088,60448,Mokena,IL,Chicago,Will,6.0,0.0,0.0
41089,60448,Mokena,IL,Chicago,Will,7.0,0.0,0.0
41090,61115,Machesney Park,IL,Rockford,Winnebago,1.0,0.0,0.0
41091,61115,Machesney Park,IL,Rockford,Winnebago,2.0,0.0,0.0
41092,61115,Machesney Park,IL,Rockford,Winnebago,3.0,0.0,0.0
41093,61115,Machesney Park,IL,Rockford,Winnebago,4.0,0.0,0.0
41094,61115,Machesney Park,IL,Rockford,Winnebago,5.0,0.0,0.0
41095,61115,Machesney Park,IL,Rockford,Winnebago,6.0,0.0,0.0
41096,61115,Machesney Park,IL,Rockford,Winnebago,7.0,0.0,0.0
41097,59802,Missoula,MT,Missoula,Missoula,1.0,0.0,0.0
41098,59802,Missoula,MT,Missoula,Missoula,2.0,0.0,0.0
41099,59802,Missoula,MT,Missoula,Missoula,3.0,0.0,0.0
41100,59802,Missoula,MT,Missoula,Missoula,4.0,0.0,0.0
41101,59802,Missoula,MT,Missoula,Missoula,5.0,0.0,0.0
41102,59802,Missoula,MT,Missoula,Missoula,6.0,0.0,0.0
41103,59802,Missoula,MT,Missoula,Missoula,7.0,0.0,0.0
41104,48842,Holt,MI,Lansing,Ingham,1.0,0.0,0.0
41105,48842,Holt,MI,Lansing,Ingham,2.0,0.0,0.0
41106,48842,Holt,MI,Lansing,Ingham,3.0,0.0,0.0
41107,48842,Holt,MI,Lansing,Ingham,4.0,0.0,0.0
41108,48842,Holt,MI,Lansing,Ingham,5.0,0.0,0.0
41109,48842,Holt,MI,Lansing,Ingham,6.0,0.0,0.0
41110,48842,Holt,MI,Lansing,Ingham,7.0,0.0,0.0
41111,29690,Travelers Rest,SC,Greenville,Greenville,1.0,0.0,0.0
41112,29690,Travelers Rest,SC,Greenville,Greenville,2.0,0.0,0.0
41113,29690,Travelers Rest,SC,Greenville,Greenville,3.0,0.0,0.0
41114,29690,Travelers Rest,SC,Greenville,Greenville,4.0,0.0,0.0
41115,29690,Travelers Rest,SC,Greenville,Greenville,5.0,0.0,0.0
41116,29690,Travelers Rest,SC,Greenville,Greenville,6.0,0.0,0.0
41117,29690,Travelers Rest,SC,Greenville,Greenville,7.0,0.0,0.0
41118,47546,Jasper,IN,Jasper,Dubois,1.0,0.0,0.0
41119,47546,Jasper,IN,Jasper,Dubois,2.0,0.0,0.0
41120,47546,Jasper,IN,Jasper,Dubois,3.0,0.0,0.0
41121,47546,Jasper,IN,Jasper,Dubois,4.0,0.0,0.0
41122,47546,Jasper,IN,Jasper,Dubois,5.0,0.0,0.0
41123,47546,Jasper,IN,Jasper,Dubois,6.0,0.0,0.0
41124,47546,Jasper,IN,Jasper,Dubois,7.0,0.0,0.0
41125,43616,Oregon,OH,Toledo,Lucas,1.0,0.0,0.0
41126,43616,Oregon,OH,Toledo,Lucas,2.0,0.0,0.0
41127,43616,Oregon,OH,Toledo,Lucas,3.0,0.0,0.0
41128,43616,Oregon,OH,Toledo,Lucas,4.0,0.0,0.0
41129,43616,Oregon,OH,Toledo,Lucas,5.0,0.0,0.0
41130,43616,Oregon,OH,Toledo,Lucas,6.0,0.0,0.0
41131,43616,Oregon,OH,Toledo,Lucas,7.0,0.0,0.0
41132,44320,Akron,OH,Akron,Summit,1.0,0.0,0.0
41133,44320,Akron,OH,Akron,Summit,2.0,0.0,0.0
41134,44320,Akron,OH,Akron,Summit,3.0,0.0,0.0
41135,44320,Akron,OH,Akron,Summit,4.0,0.0,0.0
41136,44320,Akron,OH,Akron,Summit,5.0,0.0,0.0
41137,44320,Akron,OH,Akron,Summit,6.0,0.0,0.0
41138,44320,Akron,OH,Akron,Summit,7.0,0.0,0.0
41139,45227,Cincinnati,OH,Cincinnati,Hamilton,1.0,0.0,0.0
41140,45227,Cincinnati,OH,Cincinnati,Hamilton,2.0,0.0,0.0
41141,45227,Cincinnati,OH,Cincinnati,Hamilton,3.0,0.0,0.0
41142,45227,Cincinnati,OH,Cincinnati,Hamilton,4.0,0.0,0.0
41143,45227,Cincinnati,OH,Cincinnati,Hamilton,5.0,0.0,0.0
41144,45227,Cincinnati,OH,Cincinnati,Hamilton,6.0,0.0,0.0
41145,45227,Cincinnati,OH,Cincinnati,Hamilton,7.0,0.0,0.0
41146,64116,Kansas City,MO,Kansas City,Jackson,1.0,0.0,0.0
41147,64116,Kansas City,MO,Kansas City,Jackson,2.0,0.0,0.0
41148,64116,Kansas City,MO,Kansas City,Jackson,3.0,0.0,0.0
41149,64116,Kansas City,MO,Kansas City,Jackson,4.0,0.0,0.0
41150,64116,Kansas City,MO,Kansas City,Jackson,5.0,0.0,0.0
41151,64116,Kansas City,MO,Kansas City,Jackson,6.0,0.0,0.0
41152,64116,Kansas City,MO,Kansas City,Jackson,7.0,0.0,0.0
41153,40351,Morehead,KY,0,Rowan,1.0,0.0,0.0
41154,40351,Morehead,KY,0,Rowan,2.0,0.0,0.0
41155,40351,Morehead,KY,0,Rowan,3.0,0.0,0.0
41156,40351,Morehead,KY,0,Rowan,4.0,0.0,0.0
41157,40351,Morehead,KY,0,Rowan,5.0,0.0,0.0
41158,40351,Morehead,KY,0,Rowan,6.0,0.0,0.0
